time,open,high,low,close,volume
2018-02-03T14:15:00Z,9407,9467.4,9303.18025075,9347,10.742091450000393
2018-02-03T14:30:00Z,9341.1,9416.1,9321.61793139,9378.1,37.23450289000003
2018-02-03T14:45:00Z,9378.1,9410.7,9351,9381,7.773820910000001
2018-02-03T15:00:00Z,9381,9477.6,9381,9455,70.37231069000003
2018-02-03T15:15:00Z,9454.9,9461.7,9275.1,9303.9,-380.0981978399993
2018-02-03T15:30:00Z,9303.9,9357,9276,9310.4,-0.27815862000004127
2018-02-03T15:45:00Z,9310.8,9330.46303494,9176.3,9215,-228.36099718000003
2018-02-03T16:00:00Z,9215,9285.9,9112.8,9112.8,-343.21438068999964
2018-02-03T16:15:00Z,9112.8,9238,9110.2,9179.5,155.89279059999976
2018-02-03T16:30:00Z,9179.9,9300,9179.9,9259,72.87372156000015
2018-02-03T16:45:00Z,9259.9,9352,9232,9341.2,90.29200747999995
2018-02-03T17:00:00Z,9344,9384.4,9295,9295,-54.54948962000002
2018-02-03T17:15:00Z,9295,9355.8,9251,9349,-59.49423429000007
2018-02-03T17:30:00Z,9348.9,9355.4,9273.7,9297,-21.244519980000028
2018-02-03T17:45:00Z,9295,9295,9152.8134904,9203,-185.82313436
2018-02-03T18:00:00Z,9203,9290,9126,9226,9.766577120000123
2018-02-03T18:15:00Z,9227.1,9268.92104686,9193.1,9200.9,31.277017670000042
2018-02-03T18:30:00Z,9197.3,9331.9,9196.9,9268.67188902,34.4967695899999
2018-02-03T18:45:00Z,9268.67188902,9445,9262.19378501,9435.4,125.55149155
2018-02-03T19:00:00Z,9435.6,9448.9,9356.1,9401,35.2979315499999
2018-02-03T19:15:00Z,9403,9419.53696506,9327.4,9369,-37.84033844
2018-02-03T19:30:00Z,9369,9409,9277,9295,25.01479387999981
2018-02-03T19:45:00Z,9300,9340,9265,9320,22.774055199999836
2018-02-03T20:00:00Z,9320,9418,9319.9,9400,337.2533534899998
2018-02-03T20:15:00Z,9404.8,9499,9351,9358,204.21620222000334
2018-02-03T20:30:00Z,9358.1,9395.74239072,9305,9370,33.45689320000004
2018-02-03T20:45:00Z,9370,9370,9225,9280,-271.1192175199998
2018-02-03T21:00:00Z,9283,9283,9162.77980426,9170.1,38.41940634000002
2018-02-03T21:15:00Z,9170.9,9253,9170.2,9237.52715821,114.94451532999975
2018-02-03T21:30:00Z,9237.52715821,9295,9201,9201,58.59019871000012
2018-02-03T21:45:00Z,9201,9206,9079,9152,-214.62587057999943
2018-02-03T22:00:00Z,9151.9,9192.3,9063.2,9070.6,-67.06863582999989
2018-02-03T22:15:00Z,9071,9147.7,9061,9121.5,23.700336429999822
2018-02-03T22:30:00Z,9117.4,9181,9117.3,9158.1,96.87684896000016
2018-02-03T22:45:00Z,9158,9158,9061,9094.7,-277.3063104400003
2018-02-03T23:00:00Z,9093.2,9093.2,9022,9065.2,-147.10833438999998
2018-02-03T23:15:00Z,9065.1,9150,9060,9077,32.190780360000005
2018-02-03T23:30:00Z,9077.1,9134.9,9074.32876876,9107.9,14.148196899999983
2018-02-03T23:45:00Z,9107,9226,9103.3,9225.06926588,140.6239537399998
2018-02-04T00:00:00Z,9223.9,9231.29821204,9151,9222,-48.25573854
2018-02-04T00:15:00Z,9227.7,9227.8,9131.1,9133,-72.62641926999993
2018-02-04T00:30:00Z,9133,9154,9075.20082122,9100,-10.309476609999953
2018-02-04T00:45:00Z,9085.5,9100.5,9032,9064,-69.23932345999991
2018-02-04T01:00:00Z,9065.9,9118.6,9046.9,9104.2,-113.03716037000005
2018-02-04T01:15:00Z,9105,9124.16033806,9055.1,9101.5,29.62976399999996
2018-02-04T01:30:00Z,9101.4,9121.5,9079.5,9120.1,18.188918689999998
2018-02-04T01:45:00Z,9118,9118.1,8906,8943.2,-362.1670794000033
2018-02-04T02:00:00Z,8942.7,9022.9,8930,9000,-29.97272255999994
2018-02-04T02:15:00Z,9001,9075,8979,8993.8,2.436211160000014
2018-02-04T02:30:00Z,8981,9119,8980.1,9110.1,-46.14236137000001
2018-02-04T02:45:00Z,9110,9110.4,9055.6,9067.9,-47.83192437999999
2018-02-04T03:00:00Z,9068,9160,9062,9100,12.57505456000006
2018-02-04T03:15:00Z,9098.62165879,9225.9,9068,9219.1,13.931943860000004
2018-02-04T03:30:00Z,9219.2,9233,9170,9216.4,-31.692017250000003
2018-02-04T03:45:00Z,9213.9,9231.7,9185.6,9225,23.7064303
2018-02-04T04:00:00Z,9225,9240,9094.2,9097,-71.75452509000007
2018-02-04T04:15:00Z,9098,9167,9033.1,9043.5,-88.94190162999998
2018-02-04T04:30:00Z,9046,9140.3,9038.1,9112,-5.67640491
2018-02-04T04:45:00Z,9112,9138.1,9045.7,9066.6,-6.172625729999996
2018-02-04T05:00:00Z,9066.5,9149.4,9056.1,9141.3,-4.2905231699999575
2018-02-04T05:15:00Z,9144,9214.1,9144,9191.4,-26.262865070000135
2018-02-04T05:30:00Z,9190,9218.2,9163.3,9208.7,50.516145620000046
2018-02-04T05:45:00Z,9208.7,9280,9180.9,9279.1,452.80292667000157
2018-02-04T06:00:00Z,9279.1,9410,9279.1,9315,-136.47397541999968
2018-02-04T06:15:00Z,9312.8,9369.9,9284.9,9347.1,-112.64423528
2018-02-04T06:30:00Z,9350,9353.4,9289.9,9315,-0.8847806799999978
2018-02-04T06:45:00Z,9315.01524846,9324.4,9246.1,9257.1,-15.507191089999985
2018-02-04T07:00:00Z,9260,9324,9260,9314,-47.54902979999996
2018-02-04T07:15:00Z,9314,9320,9209.74605832,9230.7,-169.93792512000007
2018-02-04T07:30:00Z,9230.7,9236,9163.3,9172.1,-112.52978142000002
2018-02-04T07:45:00Z,9171.1,9200,9168,9192.9,-7.93953152000006
2018-02-04T08:00:00Z,9190.9,9234.9,9125,9140.9,-120.00382901999993
2018-02-04T08:15:00Z,9140.9,9140.9,9066.1,9075,3.7950918700000593
2018-02-04T08:30:00Z,9075,9124.1,9051,9111,-6.806662319999941
2018-02-04T08:45:00Z,9110,9120.1,9074,9088,-29.574234779999994
2018-02-04T09:00:00Z,9088,9088,8945,9002.2,-191.24151303000042
2018-02-04T09:15:00Z,9003,9041.9,8829,8899.9,-446.6366471400011
2018-02-04T09:30:00Z,8900,8912.5,8730,8800,-68.63546326000096
2018-02-04T09:45:00Z,8800.1,8862,8723,8833.9,-133.80816634000016
2018-02-04T10:00:00Z,8834,8850,8751,8790.2,32.139325970000044
2018-02-04T10:15:00Z,8790.2,8790.2,8651.2,8769.4,-44.215653790000395
2018-02-04T10:30:00Z,8774.4,8850,8770.5,8786.6,30.15567451999989
2018-02-04T10:45:00Z,8787.3,8824.6,8700.1,8821,32.94413533000005
2018-02-04T11:00:00Z,8821,8970.7,8768.3,8925.9,19.48931798999964
2018-02-04T11:15:00Z,8925.9,8929,8873.8,8913,-118.34572824000031
2018-02-04T11:30:00Z,8913.1,8969.5,8850,8872,-235.38089291
2018-02-04T11:45:00Z,8872.1,8874.9,8701,8701,-306.0254121200001
2018-02-04T12:00:00Z,8701.1,8701.1,8501,8561,-889.936285710006
2018-02-04T12:15:00Z,8561,8643.4,8415,8438.9,-382.8097918200002
2018-02-04T12:30:00Z,8439,8589.9,8438.9,8588,310.3858814500007
2018-02-04T12:45:00Z,8587.9,8740,8570,8730.3,163.51051879999986
2018-02-04T13:00:00Z,8737.96567602,8749,8666.2,8681,-24.82562297999994
2018-02-04T13:15:00Z,8674.9,8769,8594.8,8718,164.5600362799998
2018-02-04T13:30:00Z,8716.91183799,8727,8607,8624.6,-179.5763915500001
2018-02-04T13:45:00Z,8624.7,8729,8608.6,8708.06673444,103.78765146999993
2018-02-04T14:00:00Z,8708.7,8860,8700,8849.2,185.10410719000018
2018-02-04T14:15:00Z,8849.9,8899,8736.2,8760.9,-93.85110433000003
2018-02-04T14:30:00Z,8761,8847.71970739,8738,8741,68.8472211299999
2018-02-04T14:45:00Z,8740.9,8779.8,8626,8641.7,-157.57468652000028
2018-02-04T15:00:00Z,8641.1,8711.9,8639,8659.2,39.412523969999874
2018-02-04T15:15:00Z,8660,8672.2,8470,8550,-62.51067076000006
2018-02-04T15:30:00Z,8546.2,8554.7,8313,8346.3,-275.36177211
2018-02-04T15:45:00Z,8340.8,8458,8340.8,8403.7,115.65071780999995
2018-02-04T16:00:00Z,8403.7,8496.3,8320,8404.8,-3.4673201999998207
2018-02-04T16:15:00Z,8404.8,8439.4,8200,8439.4,-641.5328257700002
2018-02-04T16:30:00Z,8439.4,8487,8396.6,8459,-15.258480180000031
2018-02-04T16:45:00Z,8458.9,8488,8337.2,8488,8.594523930000049
2018-02-04T17:00:00Z,8488,8585.2,8432,8533,76.02831780000005
2018-02-04T17:15:00Z,8533,8561.5,8450,8450,-137.40367213999997
2018-02-04T17:30:00Z,8458.5,8520,8359.1,8519.9,-250.1090251200002
2018-02-04T17:45:00Z,8520,8550,8444.5,8485,-1.0748497300000177
2018-02-04T18:00:00Z,8483.9,8575,8461.2,8539.9,95.06645415999985
2018-02-04T18:15:00Z,8539.9,8555,8397.7,8398.7,-107.69197986000012
2018-02-04T18:30:00Z,8398.6,8428.5,8290.1,8400,-124.28750394
2018-02-04T18:45:00Z,8399.9,8400,8291,8372.6,-28.58923809000003
2018-02-04T19:00:00Z,8372.4,8372.5,8236.70541739,8257.1,-40.42566830999998
2018-02-04T19:15:00Z,8257,8291.8,8200,8209.3,-228.0406541800001
2018-02-04T19:30:00Z,8211.3,8336.25768108,8204.1,8316.5,135.62569987999956
2018-02-04T19:45:00Z,8316.4,8340,8211,8237.3,50.71353972000003
2018-02-04T20:00:00Z,8237.2,8282.3,7900,7960,-10353.878160760074
2018-02-04T20:15:00Z,7957.2,8049.9,7934.9,7955.3,788.7194450699989
2018-02-04T20:30:00Z,7954,8051,7809,8019.7,-423.99478564000344
2018-02-04T20:45:00Z,8019.8,8144,7957.2,8131.5,99.93270169999968
2018-02-04T21:00:00Z,8131.4,8232.2,7990,8200.8,-462.7512941900006
2018-02-04T21:15:00Z,8200.7,8270.6,8200,8239.7,-426.0254148999977
2018-02-04T21:30:00Z,8239.7,8249.9,8200,8200,-569.0737329800007
2018-02-04T21:45:00Z,8200,8225,8055,8105.1,-329.26911243000063
2018-02-04T22:00:00Z,8105,8188.9,8064.4,8167.3,-73.77365330999952
2018-02-04T22:15:00Z,8168,8323,8167,8309.2,184.90921329000005
2018-02-04T22:30:00Z,8309.3,8450,8309.3,8366.8,-192.83437435000053
2018-02-04T22:45:00Z,8360.1,8436.7,8304,8436.7,12.555176260000122
2018-02-04T23:00:00Z,8428,8450,8308.65774324,8325.1,-121.1523595899997
2018-02-04T23:15:00Z,8328,8363.9,8248,8363.9,-207.11354541000196
2018-02-04T23:30:00Z,8363.9,8391,8294,8334.6,-132.46820650000205
2018-02-04T23:45:00Z,8334.6,8364,8160,8185.2,-199.33106115999968
2018-02-05T00:00:00Z,8185.2,8349,8185.1,8328.7,23.88428618
2018-02-05T00:15:00Z,8327.1,8359.9,8225,8290.7,-49.822834099999945
2018-02-05T00:30:00Z,8294.3,8342,8251.10052043,8259,-12.737679670000004
2018-02-05T00:45:00Z,8259.7,8286.9,8219.1,8250.1,-452.7547907299993
2018-02-05T01:00:00Z,8250,8250,8142.1,8151.4,-816.9127888699986
2018-02-05T01:15:00Z,8151.4,8162.4,7950.1,8019,-1107.7095709499974
2018-02-05T01:30:00Z,8021,8076,7956,8017,-167.4045473500001
2018-02-05T01:45:00Z,8016.9,8132.1,7973,8100.3,61.24251758999998
2018-02-05T02:00:00Z,8099.6,8160,8046.1,8046.1,58.947973369999985
2018-02-05T02:15:00Z,8046.2,8071.3,7991,8023.6,-34.38344191999999
2018-02-05T02:30:00Z,8023,8024,7856,7989,-273.92663324999927
2018-02-05T02:45:00Z,7989,8095,7930.7,8047.2,99.80817135000002
2018-02-05T03:00:00Z,8047,8247,8027,8191.5,-2.1189783900002275
2018-02-05T03:15:00Z,8195.8,8241.9,8111.8,8220.1,-8.046744239999983
2018-02-05T03:30:00Z,8220,8220,8143.2,8179.72307152,-80.65493249999994
2018-02-05T03:45:00Z,8176,8176.2,8062,8161.1,47.55945353999997
2018-02-05T04:00:00Z,8161.1,8164.7,7971,8090.2,-84.48871017000008
2018-02-05T04:15:00Z,8092,8177.9,8053,8129,-32.176260719999945
2018-02-05T04:30:00Z,8133,8284.92049742,8129.5,8241.7,159.7174123200001
2018-02-05T04:45:00Z,8241.9,8338,8184.1,8304.7384959,-31.777470100000045
2018-02-05T05:00:00Z,8302.8,8380,8253.76012245,8334,214.09195327999996
2018-02-05T05:15:00Z,8335.1,8371,8280,8285.2,-22.16486710999999
2018-02-05T05:30:00Z,8286.8,8324,8237.7,8300.7,-43.892382289999915
2018-02-05T05:45:00Z,8303.1,8303.4,8200.1,8200.7,11.010753210000034
2018-02-05T06:00:00Z,8200.2,8346.8,8196.2,8322.2,214.8869733400004
2018-02-05T06:15:00Z,8322.2,8322.2,8257.49936744,8264.3,-47.53710546999999
2018-02-05T06:30:00Z,8264.3,8299,8213.1,8279.1,51.335567440000034
2018-02-05T06:45:00Z,8279.1,8279.2,8049,8067,-198.57854630000023
2018-02-05T07:00:00Z,8059.5,8130,7937.7,7937.7,-204.13480686000025
2018-02-05T07:15:00Z,7949.9,8062,7935.1,7997,-7.501635709999935
2018-02-05T07:30:00Z,7995.9,8046.3,7931.7,8019.62647906,-62.03508429999994
2018-02-05T07:45:00Z,8019.8,8026.5,7900,7986.2,-128.40316587000095
2018-02-05T08:00:00Z,7986.3,8003.9,7820,7820,-228.3964181299999
2018-02-05T08:15:00Z,7822.1,8003.9,7811,7994.1399127,-12.37882738000017
2018-02-05T08:30:00Z,8001,8007.6,7849.3,7852,-209.4184526300016
2018-02-05T08:45:00Z,7853.8,7865.9,7800,7800,-745.6542779600001
2018-02-05T09:00:00Z,7800.1,8049.9,7751,7927,-2276.8465333100094
2018-02-05T09:15:00Z,7926.5,8067.34347844,7915.5,7972.5,31.372363969999753
2018-02-05T09:30:00Z,7966.5,7979.9,7900,7900.1,-31.42893192999983
2018-02-05T09:45:00Z,7900.1,7974,7888,7888,-18.70307343000001
2018-02-05T10:00:00Z,7888.1,7930,7823.1,7846,-103.63450789000008
2018-02-05T10:15:00Z,7841,7950,7830,7859.7,159.8137461700002
2018-02-05T10:30:00Z,7861.4,7865.3,7799.5,7833,-335.2176487899998
2018-02-05T10:45:00Z,7833,7845.9,7700,7700.1,-1534.2811746500006
2018-02-05T11:00:00Z,7700,7773.5,7632,7659.53148731,-132.58509961999988
2018-02-05T11:15:00Z,7659.2,7718.1,7612,7673.3,-32.77860481999968
2018-02-05T11:30:00Z,7674,7723.4,7600,7609,-170.39712873999994
2018-02-05T11:45:00Z,7612.5,7618.6,7520,7584,-827.7801144699986
2018-02-05T12:00:00Z,7585.8,7738.9,7579.8,7610,-83.29416824000019
2018-02-05T12:15:00Z,7618.9,7679,7605,7642,27.314010659999987
2018-02-05T12:30:00Z,7645,7645,7535.80816313,7590.7,-44.0936507799997
2018-02-05T12:45:00Z,7596.3,7808.62633374,7591.2,7721.4,161.54700809999954
2018-02-05T13:00:00Z,7721.33946126,7775,7609,7664,61.66930821999999
2018-02-05T13:15:00Z,7664,7699,7645,7689,23.72211509999998
2018-02-05T13:30:00Z,7685,7749.9,7663.1,7663.1,-68.51841427000004
2018-02-05T13:45:00Z,7663.1,7684.9,7619.7,7674.6,-17.76341466000003
2018-02-05T14:00:00Z,7675.6,7678.1,7500,7500,-1107.0990067000005
2018-02-05T14:15:00Z,7500,7500.1,7350,7372.7,-1036.8999902200126
2018-02-05T14:30:00Z,7376.4,7516.6,7343,7384.9,47.34278437999992
2018-02-05T14:45:00Z,7379,7440,7343,7372.5,21.682638900000015
2018-02-05T15:00:00Z,7372.4,7400,7270,7324.3,-237.78037473999746
2018-02-05T15:15:00Z,7321.1,7365,7215,7346.3,-1341.652223909996
2018-02-05T15:30:00Z,7342.9,7509.3,7281,7483.3,-114.7348320799989
2018-02-05T15:45:00Z,7497.9,7560,7361.1,7391.2,-481.80866117999875
2018-02-05T16:00:00Z,7396.5,7492,7377.7,7454.7,188.41525211000013
2018-02-05T16:15:00Z,7454.7,7510,7375,7375,-95.22843270999998
2018-02-05T16:30:00Z,7375,7398,7310.2,7384,-21.365909869999953
2018-02-05T16:45:00Z,7385.9,7392,7275.2,7315.1,-670.9754787300011
2018-02-05T17:00:00Z,7318.8,7358,7251,7251,-268.27296577999977
2018-02-05T17:15:00Z,7251,7334,7202,7323,-496.81912853000097
2018-02-05T17:30:00Z,7323,7325,7210,7210,-608.6891167600004
2018-02-05T17:45:00Z,7210.1,7233,7082,7082,-814.4292680700013
2018-02-05T18:00:00Z,7082,7215,7020,7025.6,128.59461863000053
2018-02-05T18:15:00Z,7027.4,7207.4,6908,7072.8,-557.7705843199942
2018-02-05T18:30:00Z,7072.9,7266.52665987,7028.07628922,7121.22096525,97.93087892999988
2018-02-05T18:45:00Z,7122.1,7160,6960,6989.7,-348.0904271800002
2018-02-05T19:00:00Z,7000.7,7073.85110494,6921,6982.1,78.7616084100006
2018-02-05T19:15:00Z,6982.1,7038,6863.7,6927,-598.9182982299988
2018-02-05T19:30:00Z,6927.1,6930,6776,6776.2,-760.1660258000029
2018-02-05T19:45:00Z,6776.1,6800,6651,6705.85638757,-728.7126333300004
2018-02-05T20:00:00Z,6714.7,7123,6651,6838,704.6486100300076
2018-02-05T20:15:00Z,6837.7,7200,6810.1,7200,682.6030412500022
2018-02-05T20:30:00Z,7197.7,7389,7183.4,7287.53183189,279.83349789999886
2018-02-05T20:45:00Z,7287.53183189,7469,7170.32342815,7176.1,340.5258067300018
2018-02-05T21:00:00Z,7183.9,7230,7000,7061.1,-651.2086878599995
2018-02-05T21:15:00Z,7044.3,7326,7016,7319,193.57208338999925
2018-02-05T21:30:00Z,7325.9,7375.1,7150,7230,-406.4749085100013
2018-02-05T21:45:00Z,7225,7322.6,7119,7132.1,-123.92119196000002
2018-02-05T22:00:00Z,7132.1,7282.1,7102,7248.8,280.0623176999996
2018-02-05T22:15:00Z,7248.7,7335,7172.2,7236.5,-9.904176230000212
2018-02-05T22:30:00Z,7236.5,7275.9,7053,7098.1,-379.4773037800003
2018-02-05T22:45:00Z,7098.2,7098.9,6800,6830,-110.36291668000186
2018-02-05T23:00:00Z,6827.9,6968,6730.1,6951,269.37653157000034
2018-02-05T23:15:00Z,6962.3,6967.9,6740.1,6845.9,-117.25688356999974
2018-02-05T23:30:00Z,6847,7011.3,6783.10417441,6943.8,411.4504553200008
2018-02-05T23:45:00Z,6943.9,6982,6830.1,6946.6,-317.59406905000014
2018-02-06T00:00:00Z,6948.6,7160.8,6944.9,6999.7,-34.61100276000149
2018-02-06T00:15:00Z,6999.6,7100,6941.1,6941.2,-93.89063155000002
2018-02-06T00:30:00Z,6941.2,7069,6887,7064.1,151.0644585299999
2018-02-06T00:45:00Z,7065,7081.8,6963.1,7006.9,6.240946020000103
2018-02-06T01:00:00Z,7002.1,7002.1,6845.4,6869.6,-186.1865760399991
2018-02-06T01:15:00Z,6873.1,6881.9,6680,6686.1,-767.7036754399994
2018-02-06T01:30:00Z,6686.1,6744,6560.1,6565,-895.6978545500028
2018-02-06T01:45:00Z,6565,6583.9,6450,6450.8,-1035.9976733999915
2018-02-06T02:00:00Z,6452.8,6646,6440,6442.7,51.4113415900004
2018-02-06T02:15:00Z,6446,6504.5,6352,6419.5,-312.6436769200003
2018-02-06T02:30:00Z,6419.7,6589.8,6419,6579,108.00567931999989
2018-02-06T02:45:00Z,6574.1,6589,6376,6392.96057138,-99.39063460999986
2018-02-06T03:00:00Z,6392.96057138,6475.1,6274,6274.3,-768.1121052299999
2018-02-06T03:15:00Z,6274.4,6391,6232,6241.9,-235.23972139999955
2018-02-06T03:30:00Z,6238.4,6291,6211,6255.9,-855.1968691200009
2018-02-06T03:45:00Z,6244.1,6411,6221,6382,116.4691118099999
2018-02-06T04:00:00Z,6354,6380,6233.2,6290,-162.76390050000134
2018-02-06T04:15:00Z,6283.3,6284,6161,6211,-1062.9031083099987
2018-02-06T04:30:00Z,6210.9,6225,6137,6165,-600.7090092700018
2018-02-06T04:45:00Z,6165.2,6197.8,6111,6115.7,-239.69312831000016
2018-02-06T05:00:00Z,6115,6470,6051,6411.339447500001,-612.3696557200036
2018-02-06T05:15:00Z,6405.52624906,6500,6258.46469719,6266.8,-391.01709752000124
2018-02-06T05:30:00Z,6266.7,6700,6251,6510.7,927.1737312500036
2018-02-06T05:45:00Z,6510.7,6626,6440,6477.2,-382.4903964700014
2018-02-06T06:00:00Z,6484.8,6497.8,6300,6369.6,-387.74388027999817
2018-02-06T06:15:00Z,6368.8,6399,6139.35848655,6174.1,-441.170682409999
2018-02-06T06:30:00Z,6174.1,6280,6129.4,6166.8,109.25947176000001
2018-02-06T06:45:00Z,6171.3,6328.47889826,6150,6275.6,29.719319389999992
2018-02-06T07:00:00Z,6275.5,6417,6214.8,6293.05229883,60.53501364000029
2018-02-06T07:15:00Z,6293.05229883,6293.05229883,6153.8,6170.1,-72.79434996999983
2018-02-06T07:30:00Z,6172,6195.1,6050,6101.1,-1470.5675437399852
2018-02-06T07:45:00Z,6098.8,6165,6000,6045.5,-1429.017340620002
2018-02-06T08:00:00Z,6050,6475,6039,6177.3,644.7339982300127
2018-02-06T08:15:00Z,6177,6349,6172.9,6250.5,185.62990699000116
2018-02-06T08:30:00Z,6250.4,6342.8,6108.3,6123.1,-522.6030443200009
2018-02-06T08:45:00Z,6123.1,6226.54023962,6111.4,6171.9,-4.786046330000065
2018-02-06T09:00:00Z,6179,6584.5,6141.9,6540,612.5773530999998
2018-02-06T09:15:00Z,6517.55926578,6646,6404,6549.9,-696.1978708499936
2018-02-06T09:30:00Z,6549.9,6899,6545,6839.5,740.6714560900025
2018-02-06T09:45:00Z,6844.9,6950,6653.5,6683.1,-78.2075743299973
2018-02-06T10:00:00Z,6690.9,6858.3,6600,6669.8,-324.95711900999873
2018-02-06T10:15:00Z,6669,6779,6550,6585.3,-167.81366731999995
2018-02-06T10:30:00Z,6585.1,6647,6474,6488.2,29.638501209999873
2018-02-06T10:45:00Z,6488.1,6553,6420,6507.5,1058.5001933400026
2018-02-06T11:00:00Z,6507.5,6596,6355.9,6360.1,-337.8990578400005
2018-02-06T11:15:00Z,6360.1,6360.1,6282,6336.5,-2.163491199999904
2018-02-06T11:30:00Z,6329.9,6472,6288,6309.57508742,-214.64679729999952
2018-02-06T11:45:00Z,6307.6,6560,6301.1,6550.06394996,483.9884867800005
2018-02-06T12:00:00Z,6557.3,6638.6,6450,6456.5,-94.45427571999994
2018-02-06T12:15:00Z,6460,6577,6455.3,6537.9,70.75006486000012
2018-02-06T12:30:00Z,6537.9,6747.43478798,6535,6629.9,341.6221389700001
2018-02-06T12:45:00Z,6629.9,6830,6629.8,6699.9,381.2247354
2018-02-06T13:00:00Z,6698.2,7040,6685,7021.75769814,746.97441137
2018-02-06T13:15:00Z,7031,7048,6750,6820,-314.1775870500029
2018-02-06T13:30:00Z,6820,7026,6819.6,6999,347.30244802999954
2018-02-06T13:45:00Z,6999,7150,6954.5,7140,961.7329881099951
2018-02-06T14:00:00Z,7140,7271,6975,7000,669.8043419300036
2018-02-06T14:15:00Z,7000,7154.4,6860,6871.1,-110.88841984999866
2018-02-06T14:30:00Z,6872.7,7069.2,6856.1,6946,88.52492000000069
2018-02-06T14:45:00Z,6945.9,7200,6944.9,7188.7,175.41270499999987
2018-02-06T15:00:00Z,7182.8,7183.8,7050,7170,-150.8622904600014
2018-02-06T15:15:00Z,7170,7420,7170,7380,1013.192590609999
2018-02-06T15:30:00Z,7379.09937969,7419.9,7183,7231.1,42.68294544000007
2018-02-06T15:45:00Z,7231.1,7299,7087.3,7280,675.6395006300022
2018-02-06T16:00:00Z,7280,7372.1,7200,7206.1,292.76944459999936
2018-02-06T16:15:00Z,7206.1,7206.1,7040,7124.5,-54.96141637000106
2018-02-06T16:30:00Z,7124.5,7126.4,6964.4,7012,45.54594437999937
2018-02-06T16:45:00Z,7012,7145,6971,7126.3,346.9833041600009
2018-02-06T17:00:00Z,7126.2,7126.3,6980,7002,-211.3283694700001
2018-02-06T17:15:00Z,7002,7029,6920,6985.3,94.95489253000012
2018-02-06T17:30:00Z,6985.4,6989.9,6802,6850,118.04499432999926
2018-02-06T17:45:00Z,6856,7015.1,6811,7015.1,549.2231776499999
2018-02-06T18:00:00Z,7015.2,7165,7013.8,7120.1,261.8278385200005
2018-02-06T18:15:00Z,7120.2,7125,6978.3,7001.5,-89.96572899000004
2018-02-06T18:30:00Z,7001.5,7190,6994,7157.1,301.40934707999963
2018-02-06T18:45:00Z,7155.6,7197.95683707,7124,7175.6,8.222497309999918
2018-02-06T19:00:00Z,7171.4,7305.8,7164,7186.5,746.1026492400001
2018-02-06T19:15:00Z,7186.4,7324.2,7181.1,7289.9,48.29605138000026
2018-02-06T19:30:00Z,7289.9,7450,7240,7418,744.5716301399997
2018-02-06T19:45:00Z,7418,7585,7412,7522,947.7881287999977
2018-02-06T20:00:00Z,7521.5,7645,7402,7629.9,929.1902710899991
2018-02-06T20:15:00Z,7630,7690,7528.2,7620.7,370.50187458000045
2018-02-06T20:30:00Z,7629.2,7748.9,7576.8,7630.9,-193.63172551999958
2018-02-06T20:45:00Z,7637.1,7665,7460,7500.2,-212.65114450000075
2018-02-06T21:00:00Z,7501,7633,7501,7573,111.87947889000023
2018-02-06T21:15:00Z,7572.9,7749,7572.9,7749,488.71126742000035
2018-02-06T21:30:00Z,7749,7880,7676,7700,535.4674196299986
2018-02-06T21:45:00Z,7700,7810,7656,7740.1,361.0890524700007
2018-02-06T22:00:00Z,7740,7779.9,7528.4,7562.9,-32.04934072999998
2018-02-06T22:15:00Z,7562.9,7692,7485,7679.1,125.45641669000003
2018-02-06T22:30:00Z,7677.8,7678,7450,7510.4,-237.34988586000057
2018-02-06T22:45:00Z,7510.4,7661,7505.1,7628.3,-33.38301281
2018-02-06T23:00:00Z,7630.3,7740,7546,7655.5,50.90703570999992
2018-02-06T23:15:00Z,7662.7,7760,7622,7678.9,-6.565578199999887
2018-02-06T23:30:00Z,7678.9,7850,7631.1,7791,226.3415401900005
2018-02-06T23:45:00Z,7791.2,7835,7650,7678.8,-52.78416962999985
2018-02-07T00:00:00Z,7677.2,7787.1,7567.1,7569.6,-358.10362427999956
2018-02-07T00:15:00Z,7569.5,7659.5,7518,7541.9,175.14950681000002
2018-02-07T00:30:00Z,7541.1,7587,7402.1,7539.2,-28.74576110999938
2018-02-07T00:45:00Z,7539.2,7642.8,7524.7,7585,33.01811699
2018-02-07T01:00:00Z,7585,7745,7508,7690.1,308.7957919700003
2018-02-07T01:15:00Z,7690.1,7710,7640,7689.9,183.5933999900004
2018-02-07T01:30:00Z,7689.9,7690,7579.6,7616.3,-177.8236096400004
2018-02-07T01:45:00Z,7616.3,7625,7520.4,7599,-117.19277900000053
2018-02-07T02:00:00Z,7599,7739,7592,7655.4,358.98077752000006
2018-02-07T02:15:00Z,7657.3,7682.6,7487,7500,-20.23481789000032
2018-02-07T02:30:00Z,7500,7536,7375,7386.5,-242.55125502999906
2018-02-07T02:45:00Z,7385.5,7428.8,7305.7,7350,-196.02489426
2018-02-07T03:00:00Z,7350,7396,7260.7,7320.8,-553.5016660599965
2018-02-07T03:15:00Z,7320.8,7388,7270.1,7340.1,63.92760678999979
2018-02-07T03:30:00Z,7343.9,7423.5,7200.1,7225.39234091,-550.9043956800001
2018-02-07T03:45:00Z,7229.5,7284.1,7205.1,7251.5,-68.42114494000012
2018-02-07T04:00:00Z,7251.5,7256.2,7175.1,7217.3,-152.0024460600003
2018-02-07T04:15:00Z,7220,7349,7208.7,7305.7,91.6386354700002
