time,open,high,low,close,volume
2018-01-31T06:00:00Z,10000,10250,9988.1,10140,372.22106111999915
2018-01-31T07:00:00Z,10140,10286,10120,10264,213.48078283000035
2018-01-31T08:00:00Z,10264,10350,10152,10207,49.384015979999845
2018-01-31T09:00:00Z,10207,10230,10012,10131,51.110474950000174
2018-01-31T10:00:00Z,10131,10250,10109,10195,284.33243686999936
2018-01-31T11:00:00Z,10195,10379,10105,10285,138.30916264000118
2018-01-31T12:00:00Z,10287,10414,10275,10346,143.8821685099996
2018-01-31T13:00:00Z,10347,10370,10126,10130,-233.63322384000202
2018-01-31T14:00:00Z,10130,10200,9907,9998.5,-459.07010576999943
2018-01-31T15:00:00Z,9989,10101,9964.3,10017.4900636,106.66866489000034
2018-01-31T16:00:00Z,10018,10110,9842,10064,-336.65538885000495
2018-01-31T17:00:00Z,10063.49407799,10160,10005,10016,71.84120354000049
2018-01-31T18:00:00Z,10015,10131,9980.17873909,10044,-50.14460218999974
2018-01-31T19:00:00Z,10044,10113,9970,10065,140.82504234000044
2018-01-31T20:00:00Z,10066.95598264,10185.02189513,10031,10148,65.6665277499999
2018-01-31T21:00:00Z,10148,10155,10062,10089,-98.81290206999998
2018-01-31T22:00:00Z,10089,10250,10080,10180,216.8291889700004
2018-01-31T23:00:00Z,10180,10316,10098,10267,184.83863640000013
2018-02-01T00:00:00Z,10268,10336,10177,10223,248.5677198999997
2018-02-01T01:00:00Z,10219,10290,10150,10199,66.13579450000043
2018-02-01T02:00:00Z,10199,10290,10157,10159,75.67040488999946
2018-02-01T03:00:00Z,10158,10197,9970,10021,-342.21820250999895
2018-02-01T04:00:00Z,10020,10290,9990,10253,-266.09762077999966
2018-02-01T05:00:00Z,10253,10300,10200,10236,-104.87858115999924
2018-02-01T06:00:00Z,10225,10260,10110,10146,-91.73554019999992
2018-02-01T07:00:00Z,10146,10221,10100,10110,-4.024935169999966
2018-02-01T08:00:00Z,10110,10111,9800,9967.5,-1246.395550689991
2018-02-01T09:00:00Z,9967.5,9993,9611,9621,-2102.0552306199997
2018-02-01T10:00:00Z,9621,9700,9512,9514.3,-588.4844404400009
2018-02-01T11:00:00Z,9515.5,9714,9514.3,9570.4,115.39680206999954
2018-02-01T12:00:00Z,9571,9717,9360,9470.8,-2104.097877509976
2018-02-01T13:00:00Z,9470.8,9487,9250,9332.3,-3966.26985074999
2018-02-01T14:00:00Z,9332.2,9550,9330.98459952,9407.4,633.1171102900025
2018-02-01T15:00:00Z,9420.3,9430,9271,9320.2,-1361.7626026000075
2018-02-01T16:00:00Z,9321,9325.9,9038.1,9089.2,-2079.1127968599676
2018-02-01T17:00:00Z,9089.3,9200,9031,9092,-209.93026832000197
2018-02-01T18:00:00Z,9092,9189,9055.6,9111.2,-429.5507410399987
2018-02-01T19:00:00Z,9111.2,9130.1,8992,9020,-3608.536752610006
2018-02-01T20:00:00Z,9020,9429,8941,9364.1,-383.1141900000055
2018-02-01T21:00:00Z,9365,9498,9200,9321,411.79488190999973
2018-02-01T22:00:00Z,9321.1,9392,9125,9130,-299.5978034300001
2018-02-01T23:00:00Z,9130,9309.1,9130,9181,43.28791862999973
2018-02-02T00:00:00Z,9181,9213,8900,8910.1,-2174.2987480999977
2018-02-02T01:00:00Z,8910.1,9016,8775,8821,-2864.715160200016
2018-02-02T02:00:00Z,8820.2,9050,8788,9050,-129.88465158999918
2018-02-02T03:00:00Z,9049.9,9100,8862,8873.1,-29.535425460000006
2018-02-02T04:00:00Z,8872.9,8933,8751,8851.4,-1101.0762163899924
2018-02-02T05:00:00Z,8851.4,8906,8751,8782.3,-282.0681569500002
2018-02-02T06:00:00Z,8784,8816.6,8431,8741.2,-1750.7006192500262
2018-02-02T07:00:00Z,8742.1,8890,8625.1,8684.8,-187.00445981999923
2018-02-02T08:00:00Z,8684.8,8700,8435,8515,-220.80630696999802
2018-02-02T09:00:00Z,8515,8582.08256038,8300,8521.8,226.46010514001216
2018-02-02T10:00:00Z,8520.2,8520.6,8333.3,8333.3,-1856.7427895999974
2018-02-02T11:00:00Z,8333.3,8404.96728695,8210.1,8279.2,-1518.9441252899796
2018-02-02T12:00:00Z,8279,8400,7960,8350,-344.7844683099851
2018-02-02T13:00:00Z,8349.2,8839,8348,8839,6333.911781140075
2018-02-02T14:00:00Z,8839,8950,8515,8720,1420.059956539999
2018-02-02T15:00:00Z,8720,9050,8622,9050,1683.1956737999956
2018-02-02T16:00:00Z,9049.9,9189,8910,9159,411.2086338599959
2018-02-02T17:00:00Z,9159,9163.66143271,8655,8739.5,-261.8724279500007
2018-02-02T18:00:00Z,8735.7,8849,8551,8633,-66.45096626999803
2018-02-02T19:00:00Z,8631.1,8792.93077762,8510,8664.9,-192.73972877999836
2018-02-02T20:00:00Z,8664.9,8825,8600,8617.5,-7.4201475700006645
2018-02-02T21:00:00Z,8617.7,8698,8530.1,8616,-87.26853609000057
2018-02-02T22:00:00Z,8615.9,8862,8550,8815,165.3071428999997
2018-02-02T23:00:00Z,8814.9,8962,8770,8890.9,247.19875259999912
2018-02-03T00:00:00Z,8890,8923.9,8700,8793.1,21.056308710000273
2018-02-03T01:00:00Z,8793.2,8799.9,8550,8633.2,-454.1530941099985
2018-02-03T02:00:00Z,8643,8736,8538.4,8538.4,-28.871872000000007
2018-02-03T03:00:00Z,8538.4,8538.4,8180,8338.1,-1393.9425284899967
2018-02-03T04:00:00Z,8338.2,8530,8192,8443.9,-233.3395907999991
2018-02-03T05:00:00Z,8443.9,8529.8,8313,8489,192.54149567000016
2018-02-03T06:00:00Z,8488,8780.7,8430,8727.9,696.469262790002
2018-02-03T07:00:00Z,8727.9,8799,8626,8706,192.43469858000034
2018-02-03T08:00:00Z,8705,8999,8608,8957.1,859.6218233100001
2018-02-03T09:00:00Z,8958,9080,8887.460383900001,8935,172.73751783000048
2018-02-03T10:00:00Z,8931,8934.9,8772.1,8822,-54.2976888900001
2018-02-03T11:00:00Z,8819.7,9150,8751,9105.5,397.26216260000103
2018-02-03T12:00:00Z,9105.5,9157,8975,9072,-283.32632530000046
2018-02-03T13:00:00Z,9072,9300,8978,9279,226.0724058999996
2018-02-03T14:00:00Z,9279,9467.4,9210.8,9381,384.67836137000194
2018-02-03T15:00:00Z,9381,9477.6,9176.3,9215,-538.3650429499983
2018-02-03T16:00:00Z,9215,9352,9110.2,9341.2,-24.155861049998425
2018-02-03T17:00:00Z,9344,9384.4,9152.8134904,9203,-321.1113782500002
2018-02-03T18:00:00Z,9203,9445,9126,9435.4,201.09185593000012
2018-02-03T19:00:00Z,9435.6,9448.9,9265,9320,45.24644218999964
2018-02-03T20:00:00Z,9320,9499,9225,9280,303.8072313899927
2018-02-03T21:00:00Z,9283,9295,9079,9152,-2.671750200000058
2018-02-03T22:00:00Z,9151.9,9192.3,9061,9094.7,-223.79776087999966
2018-02-03T23:00:00Z,9093.2,9226,9022,9225.06926588,39.854596609999845
2018-02-04T00:00:00Z,9223.9,9231.29821204,9032,9064,-200.4309578800001
2018-02-04T01:00:00Z,9065.9,9124.16033806,8906,8943.2,-427.3855570800031
2018-02-04T02:00:00Z,8942.7,9119,8930,9067.9,-121.51079714999963
2018-02-04T03:00:00Z,9068,9233,9062,9225,18.52141147
2018-02-04T04:00:00Z,9225,9240,9033.1,9066.6,-172.5454573599999
2018-02-04T05:00:00Z,9066.5,9280,9056.1,9279.1,472.7656840500015
2018-02-04T06:00:00Z,9279.1,9410,9246.1,9257.1,-265.51018246999996
2018-02-04T07:00:00Z,9260,9324,9163.3,9192.9,-337.9562678599992
2018-02-04T08:00:00Z,9190.9,9234.9,9051,9088,-152.58963424999988
2018-02-04T09:00:00Z,9088,9088,8723,8833.9,-840.3217897699997
2018-02-04T10:00:00Z,8834,8850,8651.2,8821,51.023482029999634
2018-02-04T11:00:00Z,8821,8970.7,8701,8701,-640.2627152800004
2018-02-04T12:00:00Z,8701.1,8740,8415,8730.3,-798.8496772800078
2018-02-04T13:00:00Z,8737.96567602,8769,8594.8,8708.06673444,63.94567321999992
2018-02-04T14:00:00Z,8708.7,8899,8626,8641.7,2.5255374700002413
2018-02-04T15:00:00Z,8641.1,8711.9,8313,8403.7,-182.80920108999962
2018-02-04T16:00:00Z,8403.7,8496.3,8200,8488,-651.6641022200075
2018-02-04T17:00:00Z,8488,8585.2,8359.1,8485,-312.55922918999977
2018-02-04T18:00:00Z,8483.9,8575,8290.1,8372.6,-165.50226772999946
2018-02-04T19:00:00Z,8372.4,8372.5,8200,8237.3,-82.12708288999994
2018-02-04T20:00:00Z,8237.2,8282.3,7809,8131.5,-9889.220799630006
2018-02-04T21:00:00Z,8131.4,8270.6,7990,8105.1,-1787.119554499993
2018-02-04T22:00:00Z,8105,8450,8064.4,8436.7,-69.14363810999873
2018-02-04T23:00:00Z,8428,8450,8160,8185.2,-660.0651726600042
2018-02-05T00:00:00Z,8185.2,8359.9,8185.1,8250.1,-491.4310183199992
2018-02-05T01:00:00Z,8250,8250,7950.1,8100.3,-2030.7843895799938
2018-02-05T02:00:00Z,8099.6,8160,7856,8047.2,-149.55393044999911
2018-02-05T03:00:00Z,8047,8247,8027,8161.1,-43.261201589999935
2018-02-05T04:00:00Z,8161.1,8338,7971,8304.7384959,11.27497132999998
2018-02-05T05:00:00Z,8302.8,8380,8200.1,8200.7,159.04545708999927
2018-02-05T06:00:00Z,8200.2,8346.8,8049,8067,20.106889010000582
2018-02-05T07:00:00Z,8059.5,8130,7900,7986.2,-402.07469274000374
2018-02-05T08:00:00Z,7986.3,8007.6,7800,7800,-1195.8479761000185
2018-02-05T09:00:00Z,7800.1,8067.34347844,7751,7888,-2295.606174700021
2018-02-05T10:00:00Z,7888.1,7950,7700,7700.1,-1813.31958516
2018-02-05T11:00:00Z,7700,7773.5,7520,7584,-1163.5409476499979
2018-02-05T12:00:00Z,7585.8,7808.62633374,7535.80816313,7721.4,61.473199739999984
2018-02-05T13:00:00Z,7721.33946126,7775,7609,7674.6,-0.8904056100002093
2018-02-05T14:00:00Z,7675.6,7678.1,7343,7372.5,-2074.9735736400107
2018-02-05T15:00:00Z,7372.4,7560,7215,7391.2,-2175.976091909983
2018-02-05T16:00:00Z,7396.5,7510,7275.2,7315.1,-599.1545692000004
2018-02-05T17:00:00Z,7318.8,7358,7082,7082,-2188.2104791399756
2018-02-05T18:00:00Z,7082,7266.52665987,6908,6989.7,-679.3355139399993
2018-02-05T19:00:00Z,7000.7,7073.85110494,6651,6705.85638757,-2009.0353489499678
2018-02-05T20:00:00Z,6714.7,7469,6651,7176.1,2007.6109559100157
2018-02-05T21:00:00Z,7183.9,7375.1,7000,7132.1,-988.0327049399936
2018-02-05T22:00:00Z,7132.1,7335,6800,6830,-219.68207899000535
2018-02-05T23:00:00Z,6827.9,7011.3,6730.1,6946.6,245.97603427000269
2018-02-06T00:00:00Z,6948.6,7160.8,6887,7006.9,28.80377023999853
2018-02-06T01:00:00Z,7002.1,7002.1,6450,6450.8,-2885.585779430005
2018-02-06T02:00:00Z,6452.8,6646,6352,6392.96057138,-252.6172906199993
2018-02-06T03:00:00Z,6392.96057138,6475.1,6211,6382,-1742.079583939996
2018-02-06T04:00:00Z,6354,6380,6111,6115.7,-2066.0691463899934
2018-02-06T05:00:00Z,6115,6700,6051,6477.2,-458.7034184599985
2018-02-06T06:00:00Z,6484.8,6497.8,6129.4,6275.6,-689.9357715399938
2018-02-06T07:00:00Z,6275.5,6417,6000,6045.5,-2911.844220689974
2018-02-06T08:00:00Z,6050,6475,6039,6171.9,302.9748145700189
2018-02-06T09:00:00Z,6179,6950,6141.9,6683.1,578.8433640099954
2018-02-06T10:00:00Z,6690.9,6858.3,6420,6507.5,595.3679082200003
2018-02-06T11:00:00Z,6507.5,6596,6282,6550.06394996,-70.72085955999793
2018-02-06T12:00:00Z,6557.3,6830,6450,6699.9,699.1426635100031
2018-02-06T13:00:00Z,6698.2,7150,6685,7140,1741.832260459995
2018-02-06T14:00:00Z,7140,7271,6856.1,7188.7,822.8535470799926
2018-02-06T15:00:00Z,7182.8,7420,7050,7280,1580.652746219995
2018-02-06T16:00:00Z,7280,7372.1,6964.4,7126.3,630.33727677
2018-02-06T17:00:00Z,7126.2,7126.3,6802,7015.1,550.8946950399978
2018-02-06T18:00:00Z,7015.2,7197.95683707,6978.3,7175.6,481.49395392000105
2018-02-06T19:00:00Z,7171.4,7585,7164,7522,2486.7584595599874
2018-02-06T20:00:00Z,7521.5,7748.9,7402,7500.2,893.4092756500033
2018-02-06T21:00:00Z,7501,7880,7501,7740.1,1497.1472184099953
2018-02-06T22:00:00Z,7740,7779.9,7450,7628.3,-177.32582271000274
2018-02-06T23:00:00Z,7630.3,7850,7546,7678.8,217.89882806999915
2018-02-07T00:00:00Z,7677.2,7787.1,7402.1,7585,-178.68176158999816
2018-02-07T01:00:00Z,7585,7745,7508,7599,197.3728033200005
2018-02-07T02:00:00Z,7599,7739,7305.7,7350,-99.83018965999764
2018-02-07T03:00:00Z,7350,7423.5,7200.1,7251.5,-1108.8995998899877
2018-02-07T04:00:00Z,7251.5,7540,7175.1,7479.9,390.28612580000015
2018-02-07T05:00:00Z,7479.9,7559,7304,7440,-443.94200404999884
2018-02-07T06:00:00Z,7440.9,7487.9,7269.1,7487.9,-75.4139529099998
2018-02-07T07:00:00Z,7487.3,7742.5,7345,7700,641.5295665199992
2018-02-07T08:00:00Z,7699.9,7750,7579.4,7634.9,1880.113732489998
2018-02-07T09:00:00Z,7635,7967.2,7635,7930.7,3250.223015869988
2018-02-07T10:00:00Z,7934.6,8188.9,7838.3,8143,1145.372652409999
2018-02-07T11:00:00Z,8143,8244,7956,8151.7,-543.2987254499983
2018-02-07T12:00:00Z,8152.8,8361,8023.6,8300.1,192.72853847000334
2018-02-07T13:00:00Z,8300,8488.9,8218.2,8225.2,-742.4470743199934
2018-02-07T14:00:00Z,8225.1,8360,8100,8210.8,-46.39437768000038
2018-02-07T15:00:00Z,8217.7,8323.9,8040,8159.9,-354.52843827999965
2018-02-07T16:00:00Z,8160,8247.1,7951,7993.9,-574.5616489499943
2018-02-07T17:00:00Z,7989.2,8339,7989.2,8318.9,1086.3947384700014
2018-02-07T18:00:00Z,8318.6,8429,8206.8554411,8216.1,-159.75426658999896
2018-02-07T19:00:00Z,8215.3,8234,8035.6,8138.9,-282.7781538100007
2018-02-07T20:00:00Z,8138.9,8232.6,7902.4,8152.6,-457.6291501899997
2018-02-07T21:00:00Z,8153,8279,8031.1,8090,12.364263740000153
2018-02-07T22:00:00Z,8090,8090.1,7768.5,7835.1,-1527.542220689988
2018-02-07T23:00:00Z,7836,7851,7535,7586.9,-1491.349434049987
2018-02-08T00:00:00Z,7585,7825.7,7581.7,7713.1,-1259.6143113900016
2018-02-08T01:00:00Z,7713.1,7938,7565,7879.4,-459.9918774800006
2018-02-08T02:00:00Z,7879.4,8140,7879.3,8037.9,325.6275254500024
2018-02-08T03:00:00Z,8037.9,8117,7878.2,7978.7,-153.22943891999975
2018-02-08T04:00:00Z,7978.5,8250,7941.6,8163.9,589.3656652500038
2018-02-08T05:00:00Z,8161,8233.7,7985,7985.1,-718.2605403300013
2018-02-08T06:00:00Z,7985.1,8050,7890,8012.4,121.03607911999987
2018-02-08T07:00:00Z,8012.4,8339,7987,8319.1,936.73837348
2018-02-08T08:00:00Z,8319.9,8375,8191,8229.3,-614.5685885000006
2018-02-08T09:00:00Z,8229.4,8375,8153.3,8348.655523700001,-384.07402774999866
2018-02-08T10:00:00Z,8349.2,8619.4,8322.1,8573.9,838.6621489800082
2018-02-08T11:00:00Z,8574,8591,8450,8469.6,-694.3752195600016
2018-02-08T12:00:00Z,8469.5,8648.9,8350,8612.9,-431.3187566399979
2018-02-08T13:00:00Z,8611.2,8612.8,8435,8442.1,-239.42066545000029
2018-02-08T14:00:00Z,8447.1,8512.9,8350,8419.6,-1765.237969469975
2018-02-08T15:00:00Z,8418.1,8488,8210,8232,-1904.172489439971
2018-02-08T16:00:00Z,8236.8,8329.2,8166,8301.1,-675.1171220399963
2018-02-08T17:00:00Z,8301.9,8316.8,8180,8201,-127.48989021000018
2018-02-08T18:00:00Z,8202.1,8292,8062,8227.2,-997.3336805299932
2018-02-08T19:00:00Z,8230.7,8490,8206,8422.4,-256.2588744899995
2018-02-08T20:00:00Z,8422.8,8443.023992800001,8276.6,8330,-136.0231827499991
2018-02-08T21:00:00Z,8330,8408.1,8180,8180.8,-799.1914046099985
2018-02-08T22:00:00Z,8180.9,8407,8160,8256,-322.33680537000185
2018-02-08T23:00:00Z,8255.9,8329.7,8160,8239.7,-240.26099044000065
2018-02-09T00:00:00Z,8239.8,8239.8,7876,7948.3,-2290.8128180099907
2018-02-09T01:00:00Z,7946,8038.9,7825.1,8007.9,168.44061154000048
2018-02-09T02:00:00Z,8007.9,8143.6,7930,8140.6,-187.68017760999984
2018-02-09T03:00:00Z,8138,8140.6,7950,8105.1,-189.81589104000082
2018-02-09T04:00:00Z,8106.4,8111,7825.1,7842,-331.9696032600004
2018-02-09T05:00:00Z,7841,7940,7724.9,7859.9,-87.33243031000174
2018-02-09T06:00:00Z,7860.64687582,7981,7789.91858279,7948,164.06879751000042
2018-02-09T07:00:00Z,7948,8075,7944.5,8002.1,154.15412312000058
2018-02-09T08:00:00Z,8002.1,8100,7875,8060.12991972,-79.17902185000102
2018-02-09T09:00:00Z,8060.12991972,8366,8059.5,8260.2,1226.0137548200012
2018-02-09T10:00:00Z,8260.1,8350,8160.7,8237.3,-38.17443426999989
2018-02-09T11:00:00Z,8237.1,8375,8198.5,8266.9,226.3628241599994
2018-02-09T12:00:00Z,8270,8290,8179,8225,-80.89191780000019
2018-02-09T13:00:00Z,8223.1,8319,8211,8282.2,393.6587471100011
2018-02-09T14:00:00Z,8282.3,8500,8270,8438.2,2378.5255421000097
2018-02-09T15:00:00Z,8439,8485.3,8301.1,8343.3,-114.81653924999969
2018-02-09T16:00:00Z,8343.3,8446,8326.38548308,8390,38.56094599999975
2018-02-09T17:00:00Z,8392.5,8729,8392.1,8626.8,1294.9809135699966
2018-02-09T18:00:00Z,8624,8746.7,8590,8622.08212392,-61.675930530000905
2018-02-09T19:00:00Z,8623.8,8750,8623.8,8626,-66.21931931000111
2018-02-09T20:00:00Z,8628.8,8739.1,8521,8550,-397.2612563499987
2018-02-09T21:00:00Z,8554.8,8623.5,8471,8536.3,559.0831943899994
2018-02-09T22:00:00Z,8536.3,8599.5,8435,8585.1,150.02047304000004
2018-02-09T23:00:00Z,8585,8700,8552,8678.1,813.0204992900018
2018-02-10T00:00:00Z,8679.1,8885,8611,8869.9,865.091727540005
2018-02-10T01:00:00Z,8869.9,9021,8763,8792.4,1169.4822240800015
2018-02-10T02:00:00Z,8792.5,8947.1,8762,8925,175.1578058799998
2018-02-10T03:00:00Z,8925,9000,8861.33662784,8925,28.160672690000066
2018-02-10T04:00:00Z,8923.84398164,8925,8765.9,8788,-18.417636580000146
2018-02-10T05:00:00Z,8794.6,8896,8788.1,8863.6,-327.5050218099997
2018-02-10T06:00:00Z,8863.9,9053.3,8860,9039,485.4081273400004
2018-02-10T07:00:00Z,9039,9074.9,8860,8936.9,-133.13887969000007
2018-02-10T08:00:00Z,8930.2,8935.8,8645.8,8670,-714.0215794500007
2018-02-10T09:00:00Z,8670,8784.7,8577.3,8611.5,-267.5613723299999
2018-02-10T10:00:00Z,8611.5,8683.9,8486,8494.7,-1333.6213303000006
2018-02-10T11:00:00Z,8494.6,8690,8494.6,8629.7,393.0777975300032
2018-02-10T12:00:00Z,8634.8,8662,8513.4,8605.8,45.745724009999876
2018-02-10T13:00:00Z,8603.2,8770.2,8597.6,8732,-14.77863770999934
2018-02-10T14:00:00Z,8732,8795.8,8551,8591,-177.71947536000127
2018-02-10T15:00:00Z,8591.1,8609.6,8300,8336.4,-3151.719241430017
2018-02-10T16:00:00Z,8336.4,8419,8223.3,8301.1,-1430.3614553299897
2018-02-10T17:00:00Z,8301.2,8466,8301,8424.2,-589.853504110002
2018-02-10T18:00:00Z,8424.5,8429,8308.2,8308.2,-1040.3396841699987
2018-02-10T19:00:00Z,8308.2,8458.2,8266.9,8437.9,-156.3343636800006
2018-02-10T20:00:00Z,8437.9,8438,8151.3,8208.6,-1574.8436917499903
2018-02-10T21:00:00Z,8208.1,8328.4,8151.3,8272,68.2771144099994
2018-02-10T22:00:00Z,8272.7,8580,8270,8557.6,1287.534520610004
2018-02-10T23:00:00Z,8557.6,8587.9,8480,8563,56.20518374999963
2018-02-11T00:00:00Z,8563,8570,8289,8383.58434326,-850.7217695199988
2018-02-11T01:00:00Z,8383.58434326,8402,8157,8251,-273.2696336100002
2018-02-11T02:00:00Z,8251.3,8280,8168.8,8249.1,-137.21042384000145
2018-02-11T03:00:00Z,8249.1,8250.4,8000,8020.3,-2125.3369189499695
2018-02-11T04:00:00Z,8020.2,8162.8,7951,7967.1,-128.7970557599991
2018-02-11T05:00:00Z,7967.1,8144.4,7951,8108.7,518.2037178000015
2018-02-11T06:00:00Z,8108.8,8108.8,7957.6,8050.1,-213.36706149999878
2018-02-11T07:00:00Z,8050.9,8066.9,7876,7920,-1486.1016993399926
2018-02-11T08:00:00Z,7919,7943,7851,7921.2,-393.6223752599989
2018-02-11T09:00:00Z,7921.5,8135.9,7851,8135.3,322.24010552
2018-02-11T10:00:00Z,8135.2,8143.6,7987,8006,-72.25107900999993
2018-02-11T11:00:00Z,8009.5,8213,7962.1,8174.3,521.8281615600004
2018-02-11T12:00:00Z,8174.1,8362.4,8138,8288,179.67865864999652
2018-02-11T13:00:00Z,8287.9,8364,8234,8266.9,-195.98633435999997
2018-02-11T14:00:00Z,8272.3,8459.7,8232,8458.9,664.41503071
2018-02-11T15:00:00Z,8459,8477,8358.82652861,8439.8,14.979666139999452
2018-02-11T16:00:00Z,8439.9,8496,8258.2,8334.31384084,-24.54395478000043
2018-02-11T17:00:00Z,8334.31384084,8398,8171,8223,-500.68746572000174
2018-02-11T18:00:00Z,8223,8360.5,8182,8343,196.50074212000067
2018-02-11T19:00:00Z,8343.015845,8433.3,8253.1,8303.8,17.255666490000085
2018-02-11T20:00:00Z,8304.8,8308.57551869,8201,8232,-169.56659174999962
2018-02-11T21:00:00Z,8229.2,8359,8214.5,8310,79.44016289000004
2018-02-11T22:00:00Z,8313.8,8345.5,8241,8296.8,-1.239128999999848
2018-02-11T23:00:00Z,8296.4,8300.2,8000,8069.3,-738.3245207099969
2018-02-12T00:00:00Z,8070.7,8275,8069.57681296,8217.9,402.89157506000055
2018-02-12T01:00:00Z,8219.4,8480,8158.43530611,8346.8,-509.7943577099966
2018-02-12T02:00:00Z,8348,8544,8271,8530.5,727.7907164900002
2018-02-12T03:00:00Z,8530.4,8580,8435.1,8474.1,123.54134801999999
2018-02-12T04:00:00Z,8480.64306517,8580,8450,8498,41.0244215700003
2018-02-12T05:00:00Z,8499.5,8502,8357.4,8386,-134.39975034000062
2018-02-12T06:00:00Z,8386.3,8483,8377.8,8420,122.24455085999934
2018-02-12T07:00:00Z,8419.6,8547.9,8374,8483.1,168.73871240000034
2018-02-12T08:00:00Z,8486,8850,8486,8769,1098.0848587700089
2018-02-12T09:00:00Z,8768.9,8833.9,8726,8811.7,670.0772183099989
2018-02-12T10:00:00Z,8800,8860,8717.8,8843.1,474.811673260003
2018-02-12T11:00:00Z,8843.1,8847,8621,8655.1,-648.8743784599985
2018-02-12T12:00:00Z,8654.3,8793,8653.4,8760.2,150.86425521999962
2018-02-12T13:00:00Z,8760.2,8786.5,8642.3,8673.1,-77.88905184999979
2018-02-12T14:00:00Z,8673.1,8698,8514.9,8547.3,-817.4495543099936
2018-02-12T15:00:00Z,8548.3,8669.5,8548.1,8657.8,11.648563310000265
2018-02-12T16:00:00Z,8657.8,8746,8634.7,8666.1,265.97021766999967
2018-02-12T17:00:00Z,8666.3,8776.8,8621,8769.44142551,406.8373477999989
2018-02-12T18:00:00Z,8768.3,8769.4,8627.1,8680,-138.88346741000092
2018-02-12T19:00:00Z,8680,8817.2,8660,8806.98749197,146.01469461999966
2018-02-12T20:00:00Z,8805.4,8928,8767,8874.5,532.013021319998
2018-02-12T21:00:00Z,8871.9,8895.8,8765,8842.8,-289.1886791599993
2018-02-12T22:00:00Z,8842.9,8901.1,8740,8901,65.61319221999958
2018-02-12T23:00:00Z,8901,9000,8830,8902.9,996.2187449600115
2018-02-13T00:00:00Z,8902.8,8952.9,8805.1,8920,-231.0702264900008
2018-02-13T01:00:00Z,8918.2,8920,8718.66384325,8739,-475.3095412899999
2018-02-13T02:00:00Z,8738.1,8750.3,8664.7,8719.9,-185.37176649000108
2018-02-13T03:00:00Z,8720,8769.9,8668.1,8762.7,-25.38382529000003
2018-02-13T04:00:00Z,8761.5,8770,8525,8560,-102.34609177000092
2018-02-13T05:00:00Z,8560,8623.4,8537,8599,672.7565904100024
2018-02-13T06:00:00Z,8598.6,8710,8553,8707,341.4334327099999
2018-02-13T07:00:00Z,8706.1,8743.7,8599.98593806,8647,-772.6212847799974
2018-02-13T08:00:00Z,8611.4,8647.96922162,8435,8520.1,-319.8207392500004
2018-02-13T09:00:00Z,8520,8541,8375,8440.1,85.98142225000097
2018-02-13T10:00:00Z,8440.5,8508.9,8313.52192073,8485.5,74.95790407999861
2018-02-13T11:00:00Z,8484.1,8560.9,8385,8507,-148.13095771000025
2018-02-13T12:00:00Z,8507.1,8591.4,8441,8567.9,125.16191464999925
2018-02-13T13:00:00Z,8563.9,8625,8515.9,8600.9,88.00709764000014
2018-02-13T14:00:00Z,8600.9,8672,8580,8601.3,-216.50187723000062
2018-02-13T15:00:00Z,8601.1,8601.1,8459,8485.4,-318.8227063899992
2018-02-13T16:00:00Z,8485.3,8573.7,8480,8557.7,125.43028707000042
2018-02-13T17:00:00Z,8561,8650,8527.1,8629.6,54.54531616000007
2018-02-13T18:00:00Z,8629.9,8670.1,8567,8567,-335.8977274299989
2018-02-13T19:00:00Z,8579.7,8623.2,8549,8613.4,-34.78397147000005
2018-02-13T20:00:00Z,8613.3,8737,8613.3,8701.8,596.2332961499973
2018-02-13T21:00:00Z,8698,8706,8514,8548.3,-382.1589207500011
2018-02-13T22:00:00Z,8551,8576,8458,8563,-145.96831198000007
2018-02-13T23:00:00Z,8564.2,8565,8466,8511.6,-142.28798446000107
2018-02-14T00:00:00Z,8512.1,8624,8512.1,8593.9,133.61502383999982
2018-02-14T01:00:00Z,8593.9,8680,8576.1,8648,220.63298358999998
2018-02-14T02:00:00Z,8647.2,8734,8647,8674.2,174.79077162999934
2018-02-14T03:00:00Z,8674.1,8711,8634.4,8695.2,-129.75258791999943
2018-02-14T04:00:00Z,8695.1,8848.1,8695,8795.9,664.4022182799959
2018-02-14T05:00:00Z,8794.8,8875,8716.9,8850,-140.51505549999905
2018-02-14T06:00:00Z,8850,8872,8789,8790,-225.05419479000017
2018-02-14T07:00:00Z,8790,8918,8789.8,8896,324.7555449099997
2018-02-14T08:00:00Z,8895.9,8906.91867655,8822.2,8879.1,36.67111086000087
2018-02-14T09:00:00Z,8881.7,8889.9,8773,8778.1,-132.5601733799996
2018-02-14T10:00:00Z,8778,8845,8738.1,8751.1,-398.61903886000067
2018-02-14T11:00:00Z,8751.1,8950,8750,8934.3,762.7496822499999
2018-02-14T12:00:00Z,8934.2,9242,8933.7,9155,2906.440577660007
2018-02-14T13:00:00Z,9156.1,9300,9131,9206.1,333.78496498999465
2018-02-14T14:00:00Z,9206.1,9230,9125,9150,682.8061512399998
2018-02-14T15:00:00Z,9150,9309,9149.4,9309,1738.447300879998
2018-02-14T16:00:00Z,9306,9319.3,9211,9262.9,-275.5472205000001
2018-02-14T17:00:00Z,9263,9310,9234.09776099,9297.8,116.20815425000022
2018-02-14T18:00:00Z,9298,9365,9216.5,9276,186.42610643000236
